reviewId,content,score,at
ecf757b8-8aac-4202-83a5-3b96adfad7af,"Bagus aplikasinya bermanfaat. Tapi tadi ada bugs di fitur pencarian data bank. Mohon dibenarkan ya kak, agar lebih mempermudah. Terimakasih",5,2023-09-10 16:48:43
c8332822-b3e0-4ac8-a222-5a3572ab874a,Terbaik,5,2023-09-10 16:48:19
87b95cec-faab-47eb-84ce-905231f996ae,"Transfer antar bank kok gagal Mulu, dibatalkan?",1,2023-09-10 16:24:19
e1d419a2-ac21-416e-a6cc-6ddd92e1def4,Praktis dan Efisien jg fleksibel bingits,5,2023-09-10 16:17:27
31b95edc-e34e-4936-b592-7a03e53c9c6f,Gopay taek,1,2023-09-10 16:04:30
5e197415-7f28-496c-8eb4-97d035e1faf7,Keren Kemudahan untuk pembayaran,5,2023-09-10 16:01:56
2eae3fa8-8c9f-458c-9dd8-1d709e6ca2d4,Bagus,5,2023-09-10 15:47:13
008247f3-0518-4b2c-9d78-575d14afb22d,payah maximal top up di Alfa cuma 500rb,5,2023-09-10 15:42:59
c84b3465-fa27-40bc-b649-bfba67833f6c,Gopay later saya gak bisa yaa.. Kendalanya apa ya,4,2023-09-10 15:33:51
254c2031-6356-48b0-8279-b716de5530ab,Mantap,5,2023-09-10 15:26:02
a441bc35-0265-4b63-8a4c-bac7708856d1,Top markotop,5,2023-09-10 15:03:03
d12a6334-3487-47d7-976f-5e9288a4c44f,Ok,5,2023-09-10 14:45:31
43523ed3-a37a-41bf-88fa-679ba38cff63,Mau coba dulu,4,2023-09-10 14:38:46
00f10e5e-6c89-40f8-a58b-c6bed35b03c1,"ada pengaturan buat ngasih pin/sidik jari/sejenisnya tidak ya ini? Biar waktu aplikasi dibuka tidak langsung ke halaman utama. belum ketemu di setingganya kalau ada di bagian mana, thx",4,2023-09-10 14:30:18
c27ac650-765c-47db-a1d8-cc6c8860e2dc,Moga bermanfaat,5,2023-09-10 14:19:15
36c67cc5-15d3-45e9-985e-96d7eddb79a2,Payah... gopay pinjam gk berfungsi,1,2023-09-10 14:09:26
22f40f0b-5670-4fab-8ddf-9a1704b2b2a0,"Teryata ada limit bulanan jg, tolong yg ud plus limitnya dinaikin jng 40jt",3,2023-09-10 14:07:36
f29200dc-1805-48e7-944f-be5b51571353,Ok,5,2023-09-10 14:01:13
cbeae074-2b9f-4350-811a-41aa99843c16,Layanan sangaterbaik,5,2023-09-10 13:50:04
fafa5da4-f028-4ee6-850a-90641ee1df65,Mantap,5,2023-09-10 13:47:56
a0da8b73-adeb-4d9c-bf82-25e23ec81c68,Sangat bagus apk nyaa,5,2023-09-10 13:47:47
4ac2196b-3a3c-48bb-9487-076ebe233fa5,Sangat baik dan banyak promonya.. Dan juga banyak cashbacknya. Semoga selalu lancar dan bisa bersain terus.,5,2023-09-10 13:40:32
0e1ce39d-7623-4a3d-962a-8c5d462b0fba,Kenapa saya upgrade ke gopay plus gagal terus,2,2023-09-10 13:31:01
ba533dfc-ba5a-4695-bc5d-fc0369d9dc60,Masih agak sulit saya pakai gopay,4,2023-09-10 13:22:44
236c12f3-122e-436c-9af8-3c0d5410ad20,👍👍,5,2023-09-10 13:21:39
3a7d5687-137b-4138-91d6-b66bb843b1dc,sanggat bagus,5,2023-09-10 13:17:47
ec0b73af-06b5-455c-bb3c-91626265d29f,Kalau sudah terdaftar bagaimn bossq.,3,2023-09-10 13:06:47
f5e70a40-e72d-4887-b08e-54b8c9d53ad7,Ok,5,2023-09-10 13:04:24
b27b5544-e77e-44ec-b01d-278578c7af86,Notifikasi mengganggu. Cari cara efisien lah pls.,1,2023-09-10 13:02:12
1a6e7f4f-b182-484e-a10a-435511de5caa,"Apliaksi yg oke, aku sangat terbantu sekali dg aplikasi ini. Sangat cocok untuk kebutuhan sehari2",5,2023-09-10 12:59:01
0a2e07ba-c9a8-4fb7-b6a3-6100781f36ad,blm semuanya d buka,5,2023-09-10 12:37:23
5d295d01-ecda-4ad0-96b2-d955e6c66cc6,Apk tidak jelas tolong hpus data2 saya sya tidak bertanggung jawab bila ada hal yg mengenai saya,1,2023-09-10 12:36:37
34d03f22-771b-46a5-b03c-6f7579dbba61,Mantap,5,2023-09-10 12:26:54
9297c4ae-1773-45fc-9c9e-f1c7460ea6e9,Sangat Bermanfaat,5,2023-09-10 12:22:02
695ac7a7-aa40-4b08-a673-20587d1c0d26,baik,5,2023-09-10 12:21:23
31241a70-a9fd-495e-8c13-b5d053602b3a,Ok,5,2023-09-10 12:19:20
ec66f9ab-65ba-4524-a0fb-5369cee8565d,Memuaskan,5,2023-09-10 12:10:27
d365c27a-294f-4c1d-9c4b-c23e8a6e5a43,❤,5,2023-09-10 12:08:31
9d3d766c-8db6-4cdd-b2ac-8c40b3c8a6c0,Good lg,5,2023-09-10 12:06:33
1646e4d8-db6a-4089-9fa6-7da0594b7831,aplikasi yang sangat bagus.👍👍👍👍👍⭐⭐⭐⭐⭐,5,2023-09-10 12:02:04
f1a6fbae-06e7-429c-b5b7-f4b8c9bf4fe0,Di coba,5,2023-09-10 11:46:38
b81e3391-1970-4f3d-a7f9-0aff25023de3,Nice,5,2023-09-10 11:21:19
a5101b50-6488-4372-99c8-8443e576311c,"Bunganya selangit, pinjam 2,5jt, bayar nya hampir 4 jt, menyesal pinjam, kapok, gak akan lagi, mencekik Blak2an, kalo akulaku bunganya termahal no2, ini bunganya mahal n0. 1",1,2023-09-10 11:20:13
3431c44b-076c-440d-ba34-cf669b2a5501,Sangat membantu,5,2023-09-10 11:19:14
6f5a7883-3a0c-4d76-a267-93669dc9eaae,Melakukan pembayar melalui gopay tapi pembayaran masih dialihkan ke aplikasi gojek,3,2023-09-10 11:07:40
86ad92fb-7905-4781-87ec-e5b8302561e3,"Tidak mengerti dengan aplikasi, sudah masukkin data buat gopay pinjam tapi diinfokan seperti ini, saat ini kami tidak dapat menawarkan pinjaman, trus bagaimana data saya? Saya mau hapus data saya bagaimana caranya",1,2023-09-10 11:06:22
e4258188-2cf6-4f5b-9e2c-3ef607f7a2ae,Aku ga bisa transfer,1,2023-09-10 10:58:48
d4aa5593-739d-4cf7-91e3-7091e68c97bf,Aplikasi yang pantas dapat bintang 🌟🌟🌟🌟🌟,5,2023-09-10 10:51:42
52aa178b-f5df-4702-a8d4-bce2848d4806,Sangat baik,5,2023-09-10 10:48:34
a7dac596-b98c-4531-a43e-50874046d533,Coba dulu,3,2023-09-10 10:38:11
018a1362-11df-433d-9dff-4f097081c5a1,Akurasi maps sangat rendah! 30-50m dari titik penjemputan.,1,2023-09-10 10:27:57
474e1d9c-6ebb-47c2-9e98-f19a07c55a14,Mntap,5,2023-09-10 10:18:36
cbc4faf6-be31-4913-aa76-324605a8d269,👍👍👍,4,2023-09-10 10:15:09
9cff9c4a-0d58-4872-ab92-4f05a8739a1f,Bagus,5,2023-09-10 10:11:12
7cfcc3dd-0d3d-4c48-a38c-c8af8b6748be,"Cm d apl ini data gw gak d akuin ... M banking, ovo, dana semuanya ngakuin data gw ... Apl aneh ini",3,2023-09-10 10:07:32
2caf620f-5fb9-4f29-a2b5-b1f0c15e4468,Tidak lolos verifikasi,1,2023-09-10 10:05:12
39954c54-4af9-462c-a29c-2cd0e63fe319,Gimana sih ganti PIN nya saya baru ganti pin malah pin salah trus saya coba di gopay malah waduh kebanyakan mencoba ini gimana sih konsep ganti pin nya,1,2023-09-10 10:05:11
4dedc75f-0f58-40c9-aa3a-390b7c2a87fb,Luarrrr Biasaaaaaa.....Mantaaappp Jossss,5,2023-09-10 10:00:19
82227040-5872-413a-9ea2-1848120464ff,Lebih mudah bertransaksi,5,2023-09-10 09:53:46
0b842696-3eda-445c-ae7d-c989963914b1,Ok bgt,5,2023-09-10 09:50:05
b1839223-1e1e-46ea-a2e5-819e5ca780bf,Tolong donk ini knp akun saya g bisa ubgred k premium..mau tf susah...tolong permudah,1,2023-09-10 09:41:16
278775d4-c458-4d49-8823-7236d8f5b3db,Baik,4,2023-09-10 09:41:08
413be232-1e12-48b1-a97f-6cae5e4df0b7,sangat membantu,5,2023-09-10 09:08:11
03341f11-f114-4779-8135-2f1d102819c2,Mudah hemat,5,2023-09-10 08:58:06
1c1b4f8c-cbf4-4064-b02c-0e3a0502288e,suka,5,2023-09-10 08:49:12
0b0eb9bd-2d36-42cb-984b-c5ba494503eb,Aplikasi tidak bermutu,1,2023-09-10 08:34:22
a77b12ef-8b5b-4eba-877d-31ee6d832f46,Sangat membantu dengan menggunakan aplikasi GoPay.,5,2023-09-10 08:30:06
21d38b29-d9d2-4371-be7f-b95876abff09,Aplikasi bagus kembangkan terus semoga mudah dalam menjalaankan transaksi gitall yang lebih baik,5,2023-09-10 08:25:55
e1a5c06a-1f9f-4487-827c-e9f4778d0e94,Keren makin cangi,5,2023-09-10 08:24:13
1b561043-9a60-4bc8-81e7-015c8e7ccf7c,Semakin ditingkatkan pelayananny semakin ok,5,2023-09-10 08:19:58
89df4929-cee0-4171-8fb4-65035547eef2,Sangat membantu,5,2023-09-10 08:06:59
ea193041-e0c4-44af-85a0-231bc1100848,Mempermudah urusan..,5,2023-09-10 08:01:50
61f7c56d-48c8-4b61-b9d0-bf59dc8284a0,Ok,5,2023-09-10 07:33:50
ce0ae6ba-e5a7-42c2-92c8-d87e0bd0e622,"Tampilannya keren, mantap fiturnya",5,2023-09-10 07:15:46
16c14825-a976-4fc4-acdc-df08b6e34fdb,Mantap pokoknya.....,5,2023-09-10 06:53:09
936539a3-ab1a-4ec8-a672-bf6fc3f77345,Mencoba,4,2023-09-10 06:53:02
77d63298-a8f7-4f38-a904-1b9cce32d65a,GoPay is the best,5,2023-09-10 06:46:24
19bcf1cc-b93f-43b4-b346-8816c4fa1fd4,Di uji coba,5,2023-09-10 06:25:50
8198cfa1-3265-4678-9046-1a39e5d3ad5f,Keren aplikasinya,5,2023-09-10 06:06:07
93b36743-15dd-4623-8b5c-95953e7aecc8,Ok aja,3,2023-09-10 05:42:35
0a78a75a-7cf4-44c8-a887-de5bc242c8be,Informasi nya sangat akurat dan mudah di mengerti,5,2023-09-10 05:26:40
ebc2243f-0d5d-4a36-ac03-92646024b609,Mantap,5,2023-09-10 05:21:38
9f2ffece-b35d-4ad1-9669-e194568b26e9,Belum dicoba,4,2023-09-10 04:56:22
3504a793-2ea1-49de-a250-6a16c0965c0a,Good,5,2023-09-10 03:48:05
d44dc3db-a4b6-4d1d-bdb5-a03677c6de94,Good 👍,5,2023-09-10 02:53:23
acb5ff8f-5256-444d-97ac-e4b3bb355bf8,GoPay TERBAIK👍👍👍,5,2023-09-10 02:32:56
4df672f2-fa6f-44db-8527-3c123ec4aaa1,Warning Tolong Di catat yah Gopay yang terhormat ! TOLONG ADAIN TOP UP ke E-Walet DANA !!!!!!!,4,2023-09-10 02:19:57
d99ce5f7-60f3-46dc-89b9-1f89fd18fa78,Wah sangat nyaman dalam menyimpan atau membelanjakan uang.saya sangat terbantu dgn akun Gopay.trims,5,2023-09-10 02:11:33
dc77a095-8d33-4423-a663-f8b5b04a8170,Gade promo nya undangan teman bagusan kek yang sebelah bos gak usah di download bagusan jg seabank dan Neobank,1,2023-09-10 02:08:36
a9d8d44b-f39f-4ba7-a0f1-c1bebe4cc2fa,Aplikasi yang keren bgt,5,2023-09-10 01:54:10
9417b507-7b80-4dcd-bd32-79c999c04902,👍😎,5,2023-09-10 01:32:55
c48fde1b-1a5e-46dd-bb4d-dee92dd1b72b,Limit nya tolong di naikin donk... Coba check history transaksi di akun saya apa gk bisa di percaya... Mau beli iphone jadi nya cash... Hadehhh pelit... Sementara 2 bintang dulu lah... Klo tidak ada perubahan pindah ke sebelah aja...,2,2023-09-10 01:28:26
57756f91-6932-4a06-b3f6-97e4f82cad8a,Good,5,2023-09-10 01:18:31
ae754cea-30cf-490f-91b9-17090005890c,Mantaaaap,5,2023-09-10 01:07:58
b7f578bb-8692-44ff-92ba-7de5e16d0967,👍👍👍👍,5,2023-09-10 01:06:25
e44b8670-e8ce-47a0-ae95-260d04948aa9,Aplikasi gjlas uda apdet gabisa tranfer tay lu,1,2023-09-10 00:51:46
3a97dff5-4044-4679-9a22-a606892d7381,Mantab,5,2023-09-10 00:47:11
797cd5b2-62e0-4113-a545-422f749b1ef7,"Jelek,,transaksi udah lama,,tapi gopay pinjam di tolak",1,2023-09-10 00:37:39
a5ccabcf-0996-4766-b4ea-61fc0305d8a6,good,5,2023-09-10 00:37:25
bedea3e0-7997-4f17-b496-65dc103debe1,bagus banget dan selalu setia disini,5,2023-09-10 00:28:52
fb95b834-8eda-4fe4-84f8-9d5105529667,Mudah di pahami god aplikasinya,5,2023-09-10 00:16:16
3cc3c863-33e2-4ca6-8bb3-733fd40e14ba,Bagus,5,2023-09-10 00:14:35
b9b0627a-dfe2-4930-950a-da3cea042be7,Baru mencoba..,2,2023-09-10 00:07:14
46072c78-e884-47c7-ab0b-00d9f82890dd,"Bagus 🤲🤲,,,,,,,,😎,,,,,",5,2023-09-10 00:01:24
cc56966a-6583-4cf8-a0a9-7f45c94d9016,Gue top up emoney ga masuk saldonya tanggapan lama banget tolol,1,2023-09-09 23:55:34
a36ebe1a-a94c-4cb8-a0cd-72b345eba304,Ok,5,2023-09-09 23:46:02
6dc74456-2238-4555-8868-d5acea59ed29,Makin mudah aja ini aplikasi go pay txx ya...,5,2023-09-09 23:33:22
94ba4969-70f9-4483-8937-bc971b41b2d2,Untuk saat ini masih oke lahh,5,2023-09-09 23:02:37
cfb25519-74c0-47e3-b3f0-43dd6bfb703c,"Udah dapet limit, tapi ngajuin pinjaman di tolak. Alesan nya gak jelas lagi di tolak nga kenapa. Aplikasi kocak, kalo gak mampu minjemin jangan sok"" An ngasih limit. Gopaylater kocak. Nyesel gue daftar. Tutup aplikasi nya. Gak guna , gak membantu, gak recommended !!!",1,2023-09-09 22:47:51
e10e4ceb-ef75-4c4f-b31a-cd2f0294519f,Aplikasi yg bagus sangat membantu,5,2023-09-09 22:43:07
f874dae5-622f-4802-9cf4-7192436659df,Baru nyoba,5,2023-09-09 22:40:49
4bb7861a-c46e-4c1e-9c33-27701611ccfd,Sangat membantu masyarakat yang membutuhkan,5,2023-09-09 22:32:35
4b024083-5926-41f7-82bc-70350f662f42,Mudahan mudahan amanah🤲🤲,4,2023-09-09 22:30:47
ed5c9d18-1a67-4de3-9166-e29d4f4ad41f,Mantap cuma gopaypinjam belum aktif,5,2023-09-09 22:24:20
3283465e-25f8-4021-a08c-41be39e41d47,Ok terimalasih gopay semakin mudah bertransaksi,5,2023-09-09 22:02:38
3cfe1f6a-7e8a-473c-9787-8b207b54eb30,Mantap,5,2023-09-09 21:58:30
c2441bc8-da38-4150-8ca6-ad4cbfe8d2e2,App terbaik,5,2023-09-09 21:50:38
8126f973-6f45-4805-a3d9-e434b4b93b71,pekejahan petani tukang berkebung,5,2023-09-09 21:50:29
11d2289a-eaaa-4072-baac-a019c5471c19,Usahakan lebih baik lagi aplikasinya supaya makin betah,5,2023-09-09 21:48:23
f0fb1133-2240-4668-982b-fd1902f85f61,Lebih efisien,5,2023-09-09 21:45:36
4d9a02f9-c84b-4c53-b592-c142c1d46e86,Ok nih,5,2023-09-09 21:44:01
fcf26fd8-ff0b-4f8a-ad6e-6d25f2e3be35,Good aplikasi,5,2023-09-09 21:42:08
82d1e554-58ef-4e85-959b-a7da9a4c70bb,Aman untuk dipakai dan mudh,5,2023-09-09 21:22:47
5eb4c3ea-28c0-4b61-8348-674c547c4e15,"Untuk deposit tambahin juga via EWALLET dan SeaBank dong, Min.",5,2023-09-09 21:12:42
6b8639ae-e649-4704-808a-21441b31ac76,Keren mempermudah transaksi online,5,2023-09-09 21:11:40
51d28de1-b0b5-472a-990a-90935dc71ac9,"Untuk pembelian paket data terlalu banyak pilihan seperti paket Umroh paket internasional dan paket game dn Ake tlpn, gimna caranya ngilangin daftar yg gak sesuai itu biar GK terlalu ribet banyak pilihan ny",3,2023-09-09 21:11:16
7a26b241-4666-424b-8ee3-805adfe0e037,"Sy ada pembayaran mendesaak di jam 20:52 sebesar 14.000 pakai aplikasi GO-JEK itu ada biaya admin 2,500 tapi pakai aplikasi gopay itu gratis LOVE YOU buat gopay",5,2023-09-09 20:53:58
222a2c75-450a-4334-84e8-301efcc39009,"Berani berantas member dan tuyul gojek persaingan jd sehat,sya punya buktinya",1,2023-09-09 20:51:16
95ab513d-3405-4a8b-8369-c9427e5b0fe3,Paylaternya ga bisa di pake ah....,1,2023-09-09 20:44:33
28d689a9-6836-4828-b879-689e763dab17,susah cara pakainya lemot,1,2023-09-09 20:38:39
9f7be848-6c8a-4215-bc81-c33e6e3bb63c,Buruk,1,2023-09-09 20:35:05
d8753311-9fe9-4f7a-b79a-9bdc2343e01a,Baguss,5,2023-09-09 20:31:41
f427122b-8f3c-4212-b18f-274958aca289,"GoPay terbaiklah, semoga kedepannya gratis Top Up via manapun.",5,2023-09-09 20:26:22
4cb10940-6bd6-4fb2-bd62-86c44d338fc5,Keren dan simple.,5,2023-09-09 20:17:42
f5ff0dd9-27ac-411a-91bd-94d7bed0eaf5,Kasih bintang 4 dulu mau coba,4,2023-09-09 20:14:20
dd47f7ab-2417-44b4-a59e-68dcda49d9fc,lebih praktis,5,2023-09-09 20:13:53
fdbd20f9-917e-4a7f-9677-6a192249133c,Bagus,5,2023-09-09 20:07:14
657a0fb6-36a6-4392-a70a-b351d99ad7a1,Baik sekali,3,2023-09-09 20:04:42
08bbe669-503f-45f4-9c0f-085bdcaa808e,"GoPay, Transfer...",5,2023-09-09 19:55:35
0bbec04a-4b72-4050-9e2e-553247866965,Bagus sangat membantu,5,2023-09-09 19:45:58
4ff2f6ba-3b7b-4b97-aa68-9e9ecaeea522,Maaantaaap,5,2023-09-09 19:37:11
d7b77837-ac9b-40e6-8b14-d3ef95d43669,Makasih buat gopay pendaftaran nya tidak ribet,4,2023-09-09 19:34:47
0de1c527-d4c4-447f-af07-a77f7f815e15,lumayan,5,2023-09-09 19:32:52
2a094802-fca2-4fce-bab9-b4e26a6ee861,Bagus,5,2023-09-09 19:30:43
e244d537-27f9-4a96-b75a-38e3e44e8e23,recomended...,5,2023-09-09 19:28:26
eaba40e9-24d3-48fd-9b3b-80a5382cfff1,Baru tes,2,2023-09-09 19:27:39
b9bba57a-7859-4980-a772-2a8f06d57fa5,Sangat membantu,5,2023-09-09 19:27:37
6ceb21c3-b6ff-4ce9-80fd-1b384b7a4d40,ok mantap,5,2023-09-09 19:26:18
51844696-bd63-4990-9e11-fffb32bcd921,Mantap,5,2023-09-09 19:23:18
b35f8888-cb5a-4f31-a44f-ae8cb2c41e69,Aplikasi gopay mantap,5,2023-09-09 19:18:51
63a2136b-2394-4292-ab16-6fa68b41f193,"Thanks, saya suka.",5,2023-09-09 19:12:00
cb1c89e0-27a1-423c-81d5-c490fac9c16c,good,5,2023-09-09 19:11:01
15b4aaf8-9529-4a40-9b0f-7da48b581a8c,"Pertahankan, saya sangat bersyukur dgn adanya gopay yg ini.",5,2023-09-09 19:06:51
8ab8c6fd-78b1-4ca0-87e4-b7b602bb3fa2,Ok,5,2023-09-09 18:51:35
e8515d78-db01-4c14-aaf7-c755aeb752e6,knpa balance terpotong dlm proses terus gann buat isi pulsa,2,2023-09-09 18:33:20
07b136f1-4daa-42ed-bdbe-7587a7834384,Sangat membantu,5,2023-09-09 18:30:36
a906667a-01fc-4776-a206-a1169ab0d98e,sangat membantu,5,2023-09-09 18:22:06
a8b43538-692a-4c10-8e14-673ee07f4af7,Good,5,2023-09-09 18:09:19
bc80bdae-89a0-4d6b-9fa0-6dd5494e12d0,Mantap,5,2023-09-09 18:01:10
11ed49c4-1ebb-4617-9011-d26d956b19b0,Suka.,5,2023-09-09 17:55:20
3ef2a092-af47-4107-8b3b-af0566f164fc,Kok jujur Aku gk tau masutnya ini apa aku harus tf uang gt dl apa ya caranya kurang faham aku,5,2023-09-09 17:54:23
eeb554cc-c21f-4f74-8734-aa1f1ead8ea9,"aplijasi ini luar biasa, mantap...",5,2023-09-09 17:53:48
9aa1bab9-0220-44f3-8a4a-e93bf75bbee9,belum perna coba dan masi tak faham,3,2023-09-09 17:32:24
1f8c2b89-9e0c-4aa2-9354-38bfc277f9de,"Kenap aplikasi gopai yah gak bisa di gunakan, membeli pulsa, atau paketan data, masalah apa dengan saya.",5,2023-09-09 17:32:04
3d83ea25-6d1e-4fd3-af29-c7847fe7c0c7,Alhamdulilah sangat membantu driver gojek dikala dompet kosong,5,2023-09-09 17:28:07
5cf3ae64-25a8-48ca-9331-ac9f69593221,Keren mantap,5,2023-09-09 17:25:18
bcad8c5a-a6cf-460f-9c88-caaff4a82208,"Mudah di pahami apl nya dan fitur""nya banyak apalagi ada fitur limit pinjaman sangat membantu sekali timakasih semoga tetap jaya GoPay..",5,2023-09-09 17:23:29
7821274f-9f38-473b-9d5e-712389c6cfa1,Ok,5,2023-09-09 17:18:39
a0d1583a-a153-4e23-bc18-9336564c78b0,The best ...,5,2023-09-09 17:14:45
3880f844-7293-4470-b699-09a8ea448ac9,"aplikasinya keren,ngebantu banget buat transaksi,buat beli pulsa/paket data,bisa bayar listrik juga,recomend banget sih",5,2023-09-09 17:11:58
7d6f944f-480d-4cfb-86ab-41af137a60d7,Oke,5,2023-09-09 17:09:02
079cf24c-0870-424c-b42a-cab6ada6e280,aplikasi gopay mantap,3,2023-09-09 17:06:59
269b4e2a-3cf1-4632-9fef-64e96b83d83d,mantap,5,2023-09-09 17:01:20
58a860c5-e011-412a-af12-2d47ae4514fd,Sangat berguna untuk transaksi,5,2023-09-09 17:01:19
083f0dce-2734-442d-97cd-6d0614586b21,b aja,2,2023-09-09 16:57:52
b1580f52-10cc-495e-b080-5a79299bde22,🍒🍒🍒🍒🍒,5,2023-09-09 16:55:06
20383f30-ff51-46e8-aa54-fea31422ce94,Keren,4,2023-09-09 16:46:45
715cc4df-64f2-4218-906b-bc4c062bdd07,Kasih bntng 2 dulu baru mau coba,2,2023-09-09 16:46:33
11f3d528-fadd-4e8c-9d2e-9617195298bd,Rekomndasi deh,5,2023-09-09 16:45:22
14d8af4c-dde2-4316-84ec-597bc81228c9,"Sangat baik dan mudah di proses pelayanan mudah dan saya akan merekomendasikan untuk teman,teman agar mudah ber transaksi apapun di manapun",5,2023-09-09 16:42:37
a67327df-0789-49a6-a8a5-ce15534b906c,Mantul,5,2023-09-09 16:31:50
fde8f941-c493-4e55-981a-4663b8082316,Bagus,3,2023-09-09 16:13:04
443f5f1a-dffc-496d-82f3-688a10bde902,Ok,5,2023-09-09 16:12:23
c6e23926-0a60-45b5-8ebf-b05e14a2d0b8,Good,5,2023-09-09 15:56:52
1c636e67-b507-4dcb-889a-6a52b7a2bdb2,Saya ini driver GOJEK.GOPARTNER masa gakbisa top up saldo ke akun driver. canggih banyak fitur tapi begok gak bisa top up ke akun driver,1,2023-09-09 15:46:27
d2096d5a-e44c-4171-a516-f635487818e2,Kenapa kalo mau beli paket tv gak bisa padahal saldo ada,1,2023-09-09 15:27:51
46155e35-7f88-4eb1-b94c-49e71bf93c98,Mantap,5,2023-09-09 15:24:37
9efc37fb-b3a7-4e45-a098-e0f1803c3c84,Telat lah jek yg laen udah pada lama punya aplikasi sendiri gopay baru sekarang,1,2023-09-09 15:21:28
43097b6d-6675-4324-9f46-dca9db44610c,Puas,5,2023-09-09 15:08:27
083bbd01-eb6c-4f36-b361-263008d26b10,Sangat memantu,5,2023-09-09 15:06:11
1a9ac3e7-0418-477f-9f7f-8178d590a847,Fitur layanan bagus dan mudah di pahami...,5,2023-09-09 15:04:22
93066658-6617-4434-abaf-3d7f945bd874,Lebih mudah bertransaksi👍,5,2023-09-09 14:50:12
33dc0e74-cc67-451f-b7f5-57942a5f2264,Bagus,5,2023-09-09 14:40:59
fc40b2ac-3909-45ab-8f62-c6d0e546709d,Aplikasi ini sangat bagus dan sangat membantu buat kebutuhan sehari-hari 🥰👍👍👍,5,2023-09-09 14:37:42
c143f366-2c07-4be9-8f8a-cb97cba5ed9f,Ok,4,2023-09-09 14:34:59
e727a5ce-cae1-413e-a8c1-d614901ed8b1,Good,5,2023-09-09 14:33:48
43725e88-a415-4855-952c-81bfb32e9f79,Sangat bermanfaat untuk saya,4,2023-09-09 14:32:13
55ca3b2f-5b87-4004-9277-28d5855c9282,Aplikasi ini sangat bagus untuk kebutuhan kita semua. Terima kasih,5,2023-09-09 14:27:38
1dd5d91f-1e67-4ef9-8acf-85709c515265,Mantap,5,2023-09-09 14:25:26
1ab6f9ac-df3e-4c14-baca-b6c6d55cd88d,"Ko permintaan aktivasi gopay pinjam selalu di tolak, ah payah nih, gak percayaan.",3,2023-09-09 14:20:08
3951d157-3f87-45de-8f00-8cffe13620bd,Saya senang bergabung dengan gopay,5,2023-09-09 14:19:57
050498ee-7af6-4ce4-abb6-590ce51abad9,Bagus dan aman,5,2023-09-09 14:18:22
cba5ce72-f67b-4afe-9ac2-86278c60cc2f,Semoga semakin diperbanyak fitur-fitur yg memudahkannya,5,2023-09-09 14:15:14
b569e677-1c76-44ed-b712-c1ab89a4e13b,Mantap ni gopay buat pembayar lebih praktis dan lebih cepat dalam transaksi mantaplah,5,2023-09-09 14:11:39
b5002389-7ab9-41c6-9f4a-4ddd0401d76c,apakah bisa membayar nanti menggunakan QRIS paylater?,4,2023-09-09 14:10:29
be7c6f58-d953-406e-a3ec-8ec53caebf6f,Semoga GoPay semakin sukses dan berjaya.amin,5,2023-09-09 14:08:18
8d63667b-23cf-4b63-ae28-0406232ee26f,Apknya sangat membantu jadi mudah melakukan transaksi dan pembelian pulsa maupun listrik,5,2023-09-09 13:59:34
72e4368a-6c94-4023-bc55-8fa295541b00,Bagus bikin lebih mudah,4,2023-09-09 13:59:26
8e875956-3608-4b8b-8961-bd5f54c19571,Mantap,5,2023-09-09 13:54:30
40f9f41c-7c67-47b1-85ac-4eea76c9d5ab,Good app,5,2023-09-09 13:43:14
3606d5c4-9ac1-4765-a943-852e650cee66,Interface simple dan mudah penggunaannya,5,2023-09-09 13:38:56
7399f9e2-4bb0-4045-86fd-af51bdcbb093,Baru pake,5,2023-09-09 13:36:52
33f70fa7-352a-480b-bb93-47db3aeb8161,setiap mau bayar masa internet tidak ada begok gooay mending pake dan,1,2023-09-09 13:36:14
ad184f4f-85f4-4071-a49c-3eeb9c530630,Gopay aman dan terpercaya 🙏🏻👍🏻👍🏻👍🏻,5,2023-09-09 13:32:22
18d7245d-699f-4832-8783-85609dd68a88,Ini sama bagus Ini sangat keren,5,2023-09-09 13:26:50
5767cff9-d539-466b-ae47-a884664b33e3,Tidak bagus aplikasi uda lama gw pakai tf aja engk bisa hstus minim 20rb bagus dana dsn ovo best 10rb juga uda bisa tf,1,2023-09-09 13:14:46
fa87c5f2-6500-4718-a5f5-2f23b16c83a6,"Mempermudah dan efisien lah pokoknya apk ini, udah kayak dompet ghoib aja mantap lah pokoknya.",5,2023-09-09 13:12:24
91d00e63-c5ba-4c07-9150-d71f2b754f8d,Good,5,2023-09-09 13:11:45
08349462-bf67-4f4f-9209-39078944a2ef,baru mau daptar g bisa di lanjut trus padahal no hp udh BNR apk apaan ngabis2 in kuota aj,1,2023-09-09 13:07:46
2ae9e316-1613-468d-8891-947ee2416bac,"Alhamdulillah bersyukur sekali pengajuan pinjaman kami ditolak, artinya kami sekeluarga terhindar dari hutang-piutang serta Riba. Seperti yang di amanatkan oleh Rasulullah salallahu alaihi Muhammad.. Aamiin🤲🙏🏻",4,2023-09-09 13:02:46
6ed3dbfb-9e73-4f65-a648-094a7860368e,Mantap,5,2023-09-09 13:02:33
8ae8ba7d-89d6-4bd2-8742-8363f1f938b8,Dua dulu nanti kalo cair tambah lagi,2,2023-09-09 12:54:54
